,ro,theta
0,2.01412415504,-0.237122520804
1,1.9832868576,1.34528148174
2,1.32083654404,2.89855241776
3,1.52820813656,1.34099709988
4,2.50354385376,2.90722441673
5,0.832175374031,-1.81027626991
6,1.32686412334,2.89458608627
7,1.99754023552,-1.79189407825
8,3.20730519295,-0.226542875171
